timestamp,eog_v,eog_h,gyro_x,gyro_y,gyro_z,label
3605,2001,2035,25,26,-55,idle
3610,2042,2068,-82,-44,96,idle
3615,2022,2024,67,12,108,idle
3620,2071,2096,-118,53,118,idle
3625,2029,1994,-65,-20,-145,idle
3630,2016,1937,-22,-33,-49,idle
3635,2062,2030,63,74,-78,idle
3640,2091,2070,-115,-23,-44,idle
3645,1975,2011,103,-47,-30,idle
3650,1951,2022,118,-43,113,idle
3655,2090,2025,18,27,1,idle
3660,2061,2104,90,-20,31,idle
3665,2055,2035,-44,-103,-172,idle
3670,2000,2012,-38,52,-145,idle
3675,2013,2034,27,67,40,idle
3680,2058,1998,80,135,-3,idle
3685,2130,1976,-45,37,-10,idle
3690,2032,2051,-177,-40,-6,idle
3695,2046,2066,18,-55,7,idle
3700,2076,2049,0,-124,-67,idle
3705,2065,2017,-88,77,-112,idle
3710,2089,2055,-38,3,-12,idle
3715,2030,2018,2,-54,40,idle
3720,2067,2077,-46,-39,46,idle
3725,2094,2143,-58,17,-69,idle
3730,2094,2102,-117,109,62,idle
3735,2053,2105,-20,38,11,idle
3740,2051,1972,-7,43,50,idle
3745,2053,2017,30,50,126,idle
3750,2090,1986,-71,114,-56,idle
3755,2008,2066,111,56,-43,idle
3760,2012,2010,31,35,39,idle
3765,2017,1932,-36,-66,-29,idle
3770,1999,2103,75,-18,-70,idle
3775,2099,2056,69,30,-35,idle
3780,1962,2026,5,-112,74,idle
3785,1991,1979,-27,25,3,idle
3790,2014,2126,-1,63,-34,idle
3795,2039,1975,-35,17,51,idle
3800,2007,1998,-40,137,21,idle
3805,2027,2017,26,-116,88,idle
3810,1999,1993,-65,-66,-26,idle
3815,2028,2068,16,2,16,idle
3820,2090,2056,18,-102,-59,idle
3825,2044,2084,113,-32,0,idle
3830,2072,1999,-20,-39,-71,idle
3835,2031,2071,134,-87,-91,idle
3840,2074,2054,125,-93,34,idle
3845,2113,2043,78,88,-82,idle
3850,2076,2094,-41,26,49,idle
3855,2101,2050,31,134,9,idle
3860,2061,1991,32,84,56,idle
3865,2059,2011,46,82,-121,idle
3870,1998,2035,-140,-118,-6,idle
3875,2101,2055,-18,37,112,idle
3880,2046,2064,33,-20,82,idle
3885,2011,2065,6,46,-9,idle
3890,2050,2060,89,140,-42,idle
3895,2027,1994,-57,33,28,idle
3900,2027,2066,63,-159,-20,idle
3905,2047,2092,-84,150,45,idle
3910,2031,2017,16,-22,91,idle
3915,2085,2041,71,57,-51,idle
3920,2065,2033,2,-27,51,idle
3925,2040,2077,184,-16,-121,idle
3930,2034,2021,107,-111,45,idle
3935,2025,2084,17,-52,94,idle
3940,2043,2010,28,66,-39,idle
3945,2031,2014,51,-36,-29,idle
3950,2027,2067,52,-75,15,idle
3955,2063,2059,-14,-53,-56,idle
3960,2071,2037,96,-112,-2,idle
3965,2065,2017,-83,71,-12,idle
3970,2075,2072,-60,34,15,idle
3975,2135,1999,93,30,160,idle
3980,2030,2132,27,-39,-41,idle
3985,2080,2071,1,-29,-222,idle
3990,1992,2052,68,-38,-76,idle
3995,2044,2107,-44,-77,-100,idle
4000,2008,2082,55,153,90,idle
4005,2037,2089,4,-122,-97,idle
4010,1989,2071,27,-34,30,idle
4015,2008,2056,24,31,-73,idle
4020,2105,2075,162,21,100,idle
4025,2012,2021,-86,-27,36,idle
4030,2098,2098,-56,41,-23,idle
4035,2021,2012,115,57,-67,idle
4040,2068,1992,-43,60,15,idle
4045,1995,2053,46,-192,74,idle
4050,2054,2145,-34,-4,18,idle
4055,2106,2058,50,-19,-28,idle
4060,2092,1967,-99,-26,5,idle
4065,2040,1959,12,-98,96,idle
4070,2078,1999,-58,114,15,idle
4075,2090,2036,-51,-23,10,idle
4080,2053,2050,1,89,-54,idle
4085,2093,1987,121,139,-19,idle
4090,2097,2033,51,-71,8,idle
4095,2080,2055,22,162,-61,idle
4100,1969,1997,56,-52,122,idle
4105,2157,2093,-35,132,0,idle
4110,2092,2051,110,58,29,idle
4115,2085,2063,116,16,11,idle
4120,2039,2031,-10,98,-35,idle
4125,2069,2039,-76,57,-41,idle
4130,2050,2008,88,14,-93,idle
4135,2072,2065,-18,-61,39,idle
4140,2024,2045,46,3,-45,idle
4145,1999,2120,-69,-50,-31,idle
4150,2038,2024,-61,50,13,idle
4155,2084,2071,41,-35,82,idle
4160,2013,2083,-68,-101,24,idle
4165,2104,2044,-131,6,68,idle
4170,2000,1968,-29,93,56,idle
4175,2038,1989,-44,52,126,idle
4180,2084,2099,-109,108,41,idle
4185,1983,1983,-173,-33,6,idle
4190,2008,2048,-6,0,12,idle
4195,1989,2051,-105,75,123,idle
4200,2034,2036,92,-198,-122,idle
4205,1992,2084,95,43,-8,idle
4210,2080,2007,24,43,-62,idle
4215,2028,2062,69,21,-26,idle
4220,2024,2014,-35,99,-12,idle
4225,2108,2043,-125,-6,33,idle
4230,2112,2010,17,120,-101,idle
4235,2094,2074,-169,28,86,idle
4240,2076,2004,124,-43,-62,idle
4245,2037,2046,31,42,-33,idle
4250,2118,2072,-38,-52,-82,idle
4255,2034,2017,29,61,128,idle
4260,2050,2146,34,-39,10,idle
4265,2036,2044,-61,54,-7,idle
4270,2050,2034,63,-116,97,idle
4275,2015,2065,93,-188,97,idle
4280,1994,2072,-236,42,35,idle
4285,2032,2139,-90,-47,-80,idle
4290,1994,2050,-8,-184,-7,idle
4295,2016,2079,-61,-42,21,idle
4300,2022,2061,16,101,147,idle
4305,2033,2026,7,30,-66,idle
4310,2045,2023,89,170,47,idle
4315,2096,1964,9,-82,-63,idle
4320,2104,2067,-8,-182,39,idle
4325,2040,2066,-78,52,44,idle
4330,1985,2011,51,-21,57,idle
4335,2043,2102,-73,-114,-125,idle
4340,1997,2048,51,144,-22,idle
4345,2104,2066,5,-57,-10,idle
4350,2046,2091,-59,20,5,idle
4355,2001,2007,-30,-179,-23,idle
4360,2049,1932,-15,56,39,idle
4365,2061,2078,-45,-37,10,idle
4370,2031,2019,0,-112,-1,idle
4375,2055,2058,-85,101,-76,idle
4380,2070,2090,120,45,-2,idle
4385,1960,2075,65,108,-100,idle
4390,2045,2079,56,94,0,idle
4395,2013,2061,-51,82,8,idle
4400,2006,2024,99,4,-42,idle
4405,2129,1972,-57,100,13,idle
4410,2087,2042,32,1,208,idle
4415,2031,2019,-23,166,63,idle
4420,2144,2029,67,13,-29,idle
4425,2027,2056,24,64,-42,idle
4430,2074,2030,20,-71,74,idle
4435,2066,2018,-88,-32,-136,idle
4440,2031,2026,57,48,163,idle
4445,1973,2122,-67,132,89,idle
4450,2088,2043,-124,7,4,idle
4455,2073,1969,7,-49,-16,idle
4460,1979,2036,-34,109,-11,idle
4465,2012,2058,-26,-25,26,idle
4470,2098,2104,123,-56,-100,idle
4475,2048,2051,-59,4,68,idle
4480,2090,2048,-83,-18,-19,idle
4485,2039,2088,58,-27,-70,idle
4490,2095,1976,-37,-33,-20,idle
4495,2015,2048,-44,-22,50,idle
4500,2060,2009,-96,40,-1,idle
4505,2035,2078,31,82,114,idle
4510,2053,2030,-122,-42,-110,idle
4515,2026,2055,65,76,23,idle
4520,2001,1999,-28,36,8,idle
4525,2077,2097,127,53,26,look_up
4530,2053,2036,48,-63,59,look_up
4535,2170,2105,26,18,-70,look_up
4540,2140,2104,-150,121,185,look_up
4545,2177,2010,62,-1,-37,look_up
4550,2257,2100,-8,11,116,look_up
4555,2296,2098,39,11,7,look_up
4560,2320,2105,-92,-89,94,look_up
4565,2431,2085,60,108,-142,look_up
4570,2398,2047,-76,-88,-26,look_up
4575,2479,2160,54,-132,-31,look_up
4580,2521,2085,-80,-21,10,look_up
4585,2619,2060,108,78,74,look_up
4590,2702,2105,-119,19,39,look_up
4595,2665,2001,34,157,-41,look_up
4600,2742,2055,7,30,7,look_up
4605,2773,2061,-79,224,10,look_up
4610,2788,2105,101,-138,11,look_up
4615,2870,2099,-50,-44,160,look_up
4620,2928,2002,-105,21,6,look_up
4625,2853,2050,99,-102,-66,look_up
4630,2877,2068,21,-16,50,look_up
4635,2888,2033,-62,25,-30,look_up
4640,2920,2119,193,-88,87,look_up
4645,2930,2118,75,-116,47,look_up
4650,2905,2045,43,13,-131,look_up
4655,2900,2056,51,-128,-156,look_up
4660,2919,2058,36,115,32,look_up
4665,2888,2047,97,144,190,look_up
4670,2893,2125,23,-142,133,look_up
4675,2906,2151,224,-69,84,look_up
4680,2885,2028,23,6,31,look_up
4685,2863,2004,144,144,-21,look_up
4690,2893,2009,73,37,-16,look_up
4695,2878,2017,-16,194,-23,look_up
4700,2899,2059,49,-107,-66,look_up
4705,2861,2072,-10,0,60,look_up
4710,2904,1973,-19,-10,-6,look_up
4715,2905,2036,-50,137,96,look_up
4720,2869,2022,-93,148,-3,look_up
4725,2918,2066,-42,34,-51,look_up
4730,2935,2041,28,-85,70,look_up
4735,2907,2103,82,-31,161,look_up
4740,2866,2107,56,-2,-77,look_up
4745,2920,2028,68,-47,-22,look_up
4750,2875,2064,36,-65,-16,look_up
4755,2899,2068,-77,18,116,look_up
4760,2934,2110,87,129,57,look_up
4765,2910,1995,71,-7,-110,look_up
4770,2904,2027,57,-30,82,look_up
4775,2901,2120,84,25,4,look_up
4780,2901,2130,-23,16,41,look_up
4785,2925,2072,-18,71,39,look_up
4790,2894,2063,-44,-63,41,look_up
4795,2894,2048,77,43,58,look_up
4800,2889,2110,-21,-102,99,look_up
4805,2910,2025,150,-23,-110,look_up
4810,2896,2027,-26,6,78,look_up
4815,2865,2059,79,-26,-159,look_up
4820,2896,1997,31,-104,10,look_up
4825,2848,2056,55,-86,-80,look_up
4830,2894,2038,-56,-84,-37,look_up
4835,2870,2043,18,-21,-43,look_up
4840,2858,2080,-7,70,59,look_up
4845,2898,1960,136,180,91,look_up
4850,2902,1995,84,-43,-18,look_up
4855,2929,2019,-71,131,61,look_up
4860,2926,2064,-61,56,-2,look_up
4865,2881,2026,40,59,-19,look_up
4870,2898,2060,-93,-12,28,look_up
4875,2941,2020,129,-57,-37,look_up
4880,2886,2056,-64,113,-13,look_up
4885,2899,1997,-18,-27,21,look_up
4890,2895,2025,-47,-68,-7,look_up
4895,2881,2053,133,-14,-71,look_up
4900,2930,2085,-81,150,-67,look_up
4905,2941,2098,164,-12,-118,look_up
4910,2903,2059,10,34,14,look_up
4915,2924,2054,47,-41,25,look_up
4920,2899,2020,60,-2,-85,look_up
4925,2950,2057,57,56,-69,look_up
4930,2881,2072,-3,46,53,look_up
4935,2880,2110,2,12,51,look_up
4940,2936,2089,-64,67,-51,look_up
4945,2871,2011,-40,-69,-84,look_up
4950,2895,2033,-76,24,-6,look_up
4955,2890,1963,51,66,-8,look_up
4960,2921,2043,0,-29,1,look_up
4965,2887,2040,7,98,138,look_up
4970,2965,2080,-197,62,-103,look_up
4975,2923,2093,63,5,106,look_up
4980,2895,2064,-16,172,68,look_up
4985,2868,2057,-42,-48,-9,look_up
4990,2939,2025,-22,-8,-3,look_up
4995,2921,2060,84,-93,-77,look_up
5000,2831,2016,60,31,93,look_up
5005,2895,2072,55,-125,-11,look_up
5010,2922,2058,-62,-89,110,look_up
5015,2883,2104,98,-87,-147,look_up
5020,2901,2040,148,-161,8,look_up
5025,2927,2047,-49,41,104,look_up
5030,2873,2044,11,6,-136,look_up
5035,2890,2039,16,-73,-56,look_up
5040,2951,1965,-6,7,74,look_up
5045,2916,2051,63,-35,77,look_up
5050,2846,2084,-27,38,63,look_up
5055,2922,2090,-105,35,17,look_up
5060,2905,2065,90,-11,-118,look_up
5065,2919,2124,33,96,-13,look_up
5070,2925,2032,-59,-55,-58,look_up
5075,2852,2045,61,91,112,look_up
5080,2937,2044,139,-3,-64,look_up
5085,2928,2105,101,-3,-45,look_up
5090,2862,2064,55,-114,-44,look_up
5095,2879,1994,27,-161,2,look_up
5100,2891,2087,-47,51,89,look_up
5105,2905,1965,55,36,29,look_up
5110,2868,2020,133,54,48,look_up
5115,2931,2077,-90,-16,-238,look_up
5120,2874,2103,-6,13,6,look_up
5125,2906,2080,59,-13,-30,look_up
5130,2892,2070,-13,33,94,look_up
5135,2947,2018,78,-68,63,look_up
5140,2837,2064,-70,71,0,look_up
5145,2907,2022,32,-46,46,look_up
5150,2921,2071,-100,-16,-9,look_up
5155,2879,2103,78,-45,-105,look_up
5160,2899,2063,17,-148,-42,look_up
5165,2879,2001,115,-12,-226,look_up
5170,2877,2029,-142,158,-156,look_up
5175,2851,2053,-145,-40,-16,look_up
5180,2891,2045,-55,15,83,look_up
5185,2898,2085,60,-54,-208,look_up
5190,2844,2060,141,-49,94,look_up
5195,2874,2028,112,40,-85,look_up
5200,2919,1969,-93,-21,-11,look_up
5205,2898,1979,161,7,-24,look_up
5210,2950,2020,-27,-123,-45,look_up
5215,2859,2099,-31,-54,-49,look_up
5220,2892,2034,-28,-23,-85,look_up
5225,2899,2038,-144,-134,109,look_up
5230,2832,2077,-49,51,-141,look_up
5235,2795,2025,67,-19,-33,look_up
5240,2766,2033,21,-72,-48,look_up
5245,2758,2043,-93,141,3,look_up
5250,2673,2007,-107,62,-85,look_up
5255,2616,2094,-19,50,-17,look_up
5260,2569,2042,38,37,36,look_up
5265,2530,2036,66,-1,-75,look_up
5270,2513,2046,-22,154,82,look_up
5275,2465,2067,-40,55,-181,look_up
5280,2362,2092,91,20,-49,look_up
5285,2342,2076,21,-40,-1,look_up
5290,2290,2048,-84,88,-4,look_up
5295,2320,2037,-20,65,-28,look_up
5300,2210,1998,-102,126,108,look_up
5305,2164,2080,-2,14,-144,look_up
5310,2111,2095,169,22,14,look_up
5315,2109,2049,-12,23,-53,look_up
5320,2066,2118,-19,-31,-108,look_up
5325,1997,2092,81,63,23,idle
5330,2093,2073,96,-34,31,idle
5335,1977,2092,-74,12,-62,idle
5340,2014,2081,56,187,80,idle
5345,2020,2061,-15,77,-222,idle
5350,2057,2095,-15,-66,-113,idle
5355,2087,1996,-61,58,52,idle
5360,2108,2027,40,-89,-99,idle
5365,2045,2088,-33,109,46,idle
5370,2050,2036,-181,-77,-198,idle
5375,1988,2079,125,51,31,idle
5380,2014,2032,148,-28,-95,idle
5385,2052,2055,-49,-108,-5,idle
5390,2067,2085,56,-3,177,idle
5395,2035,2095,46,8,-48,idle
5400,2026,2062,-95,-99,-24,idle
5405,1995,2087,-138,129,-54,idle
5410,2013,2023,99,33,57,idle
5415,1999,2080,1,-64,6,idle
5420,2020,2040,116,-51,-27,idle
5425,2109,2110,153,-70,-3,idle
5430,2042,2022,14,95,-99,idle
5435,2066,2028,-100,-94,63,idle
5440,2058,2044,-98,-17,-96,idle
5445,2137,1971,44,33,-22,idle
5450,1987,2065,-38,-36,13,idle
5455,1989,2088,1,6,-37,idle
5460,2034,2016,-1,49,-90,idle
5465,2070,2030,-65,20,63,idle
5470,2045,2067,-46,-17,5,idle
5475,2061,2036,109,-4,51,idle
5480,1969,1973,7,15,-47,idle
5485,2043,2084,-109,-3,0,idle
5490,2054,2049,-6,-43,-14,idle
5495,2045,2084,133,-154,-39,idle
5500,2066,2087,-33,-62,-98,idle
5505,2000,2069,-23,-108,-39,idle
5510,2049,2059,-107,76,127,idle
5515,2111,2044,-103,85,25,idle
5520,2048,2096,11,34,10,idle
5525,2137,2080,-5,-129,54,idle
5530,2060,2020,-80,-7,-103,idle
5535,2102,1989,-22,23,13,idle
5540,1999,2061,-8,124,25,idle
5545,2069,2086,45,57,-24,idle
5550,2066,2080,28,-24,68,idle
5555,2073,2064,101,12,32,idle
5560,2033,2045,99,-46,-89,idle
5565,1980,2056,-115,-81,156,idle
5570,2049,2071,21,136,13,idle
5575,2006,2064,65,-14,76,idle
5580,2084,2034,10,1,79,idle
5585,1998,1986,-110,90,-80,idle
5590,2033,2181,23,-91,156,idle
5595,2075,2057,19,-1,-106,idle
5600,2060,1992,-2,-91,-17,idle
5605,2026,2151,-25,-5,77,idle
5610,2143,2017,-39,-114,57,idle
5615,2063,2042,-9,23,-14,idle
5620,2007,2061,-52,-44,-11,idle
5625,2054,2103,-20,68,131,idle
5630,2019,2113,79,18,-14,idle
5635,2067,2073,15,-41,-92,idle
5640,2071,1977,79,-153,129,idle
5645,2025,2016,72,-122,153,idle
5650,1978,2141,-6,-10,7,idle
5655,2021,2036,-47,-38,-136,idle
5660,2086,2054,111,-102,-43,idle
5665,1952,2055,-62,-117,36,idle
5670,2028,2010,129,113,-53,idle
5675,2060,2019,-26,-14,-26,idle
5680,2063,2011,-10,-82,111,idle
5685,1978,2031,166,52,112,idle
5690,2119,2090,-61,55,91,idle
5695,2057,2102,186,-33,24,idle
5700,2020,1964,0,-153,11,idle
5705,2026,2114,-52,-75,-74,idle
5710,2121,2016,36,-135,-28,idle
5715,2051,1998,56,36,73,idle
5720,2039,2047,-41,57,-32,idle
5725,2106,2068,10,-34,66,idle
5730,2066,2063,-25,-132,-101,idle
5735,2061,2007,-49,-110,13,idle
5740,2069,2038,121,-62,97,idle
5745,2014,2033,31,85,-6,idle
5750,2006,2063,-37,-96,-77,idle
5755,2078,2066,-65,-7,-34,idle
5760,2020,2060,139,79,20,idle
5765,2050,2039,-20,-17,87,idle
5770,1992,2109,10,-14,18,idle
5775,2005,2038,-64,-83,26,idle
5780,2061,2039,-30,-1,81,idle
5785,2128,2058,25,-116,-28,idle
5790,2103,2021,38,124,54,idle
5795,2035,1970,-108,97,-158,idle
5800,2079,2064,-166,3,119,idle
5805,2049,2038,-17,101,-67,idle
5810,2013,2062,39,68,1,idle
5815,2042,2096,-150,115,-125,idle
5820,2059,2043,-5,46,-55,idle
5825,2067,2093,26,-29,-90,idle
5830,2087,2005,-34,47,41,idle
5835,2052,2043,146,-11,-6,idle
5840,2005,2106,9,-120,77,idle
5845,2051,2108,44,6,-5,idle
5850,2086,2045,113,28,-23,idle
5855,2085,2052,35,-132,-192,idle
5860,2067,2040,-196,-66,-130,idle
5865,2054,2051,-75,-7,92,idle
5870,2046,2015,65,-31,-106,idle
5875,2021,1987,-8,36,-41,idle
5880,2040,2037,-105,15,83,idle
5885,2059,2090,-85,67,-47,idle
5890,2096,1963,69,-57,-121,idle
5895,2024,2021,18,145,-86,idle
5900,2037,2058,25,115,37,idle
5905,1996,2000,88,77,-69,idle
5910,2129,2088,-4,72,20,idle
5915,2052,2103,-30,-146,43,idle
5920,2097,2060,76,-64,49,idle
5925,2037,2053,-83,141,-104,idle
5930,2082,2023,86,123,50,idle
5935,2021,2033,58,20,-11,idle
5940,1980,2115,19,-70,52,idle
5945,2068,2054,-76,-28,-100,idle
5950,2037,2012,113,33,87,idle
5955,2064,2077,37,177,-24,idle
5960,2004,2022,-1,-41,59,idle
5965,1983,1965,-116,-61,-55,idle
5970,1983,2047,9,-36,20,idle
5975,2044,2027,18,90,133,idle
5980,2083,1961,-105,178,188,idle
5985,1967,2068,-66,-39,-50,idle
5990,2067,2167,-31,91,93,idle
5995,2055,2012,-28,-179,-41,idle
6000,2028,2062,57,28,-46,idle
6005,2063,2049,-75,40,7,idle
6010,2082,2006,-87,-65,250,idle
6015,2069,1989,71,27,-11,idle
6020,1953,1938,9,-90,-2,idle
6025,2070,2099,-57,41,-68,idle
6030,2008,2026,37,5,-29,idle
6035,1988,2059,10,115,97,idle
6040,2040,2012,13,18,36,idle
6045,2049,2046,106,89,-150,idle
6050,1994,1992,-16,16,-83,idle
6055,2033,2074,68,32,-45,idle
6060,2025,1991,-80,115,-22,idle
6065,1967,2089,-8,-19,59,idle
6070,2079,2091,96,22,27,idle
6075,2056,2059,-145,-118,21,idle
6080,2019,2054,-54,41,15,idle
6085,1933,2063,-9,209,13,idle
6090,2073,2044,86,32,30,idle
6095,2134,2011,-49,-71,51,idle
6100,2000,1955,-50,44,3,idle
6105,2048,2015,-64,-27,0,idle
6110,2057,2075,-161,-17,23,idle
6115,2041,2059,-39,53,-88,idle
6120,2026,2039,78,-119,-5,idle
6125,2046,2084,76,-80,24,idle
6130,2080,2039,-162,15,99,idle
6135,2062,2066,-15,-77,4,idle
6140,2023,2077,-6,26,-66,idle
6145,1978,2011,89,-156,-97,idle
6150,2064,2062,28,-17,16,idle
6155,1949,2014,-129,-73,35,idle
6160,2074,2053,-198,93,-132,idle
6165,2106,2035,101,-52,-106,idle
6170,1994,2091,34,-6,-81,idle
6175,2062,2025,-61,-19,-29,idle
6180,2019,2006,-20,-51,-14,idle
6185,2081,2013,-48,-22,100,idle
6190,2042,2052,34,-70,39,idle
6195,2095,2032,130,51,29,idle
6200,2022,2072,-152,57,-54,idle
6205,2032,2062,-128,-12,-37,idle
6210,1967,2116,73,50,57,idle
6215,2034,2002,-46,69,203,idle
6220,1978,2081,-94,66,88,idle
6225,2059,2071,176,-76,92,idle
6230,2015,2083,-117,-6,-69,idle
6235,2018,2084,-38,-63,24,idle
6240,2015,2127,16,-154,-50,idle
6245,2008,2045,-44,56,-80,idle
6250,2044,2034,-18,0,-45,idle
6255,2024,2027,-64,-62,31,idle
6260,2030,2037,-23,9,20,idle
6265,2113,2084,45,-175,30,idle
6270,2007,2053,42,-125,-28,idle
6275,2030,2102,-28,46,-63,idle
6280,2070,1979,6,90,125,idle
6285,2027,2012,101,38,-58,idle
6290,2055,1965,8,-26,-43,idle
6295,2115,2050,95,-14,14,idle
6300,2039,2094,22,99,-14,idle
6305,2051,2061,-34,-13,75,idle
6310,2059,2074,-140,-1,12,idle
6315,2008,2115,-48,-93,37,idle
6320,1966,1999,-148,24,-23,idle
6325,2044,2131,14,66,-5,idle
6330,2001,2001,-70,79,20,idle
6335,2011,2097,-60,-30,70,idle
6340,1986,2056,-48,71,-88,idle
6345,1971,2076,1,-66,-148,idle
6350,2021,2057,-8,-7,-5,idle
6355,2011,2042,-30,191,-90,idle
6360,2103,2102,-61,21,114,idle
6365,2063,2046,85,-102,-13,idle
6370,2042,1931,8,60,4,idle
6375,2021,2094,-20,-131,110,idle
6380,2115,2009,-49,-29,37,idle
6385,2027,2027,-91,27,76,idle
6390,1984,2136,20,-56,101,idle
6395,2055,2071,40,-76,-155,idle
6400,2057,2016,95,-47,-29,idle
6405,2109,2038,129,70,105,look_down
6410,1992,2092,-78,4,-91,look_down
6415,1957,2047,103,-12,-20,look_down
6420,1937,2077,-31,-77,-37,look_down
6425,1818,1970,-17,12,-20,look_down
6430,1791,2091,62,-79,66,look_down
6435,1732,2044,-73,-66,24,look_down
6440,1664,2051,-51,-58,-23,look_down
6445,1648,2041,-118,58,-39,look_down
6450,1562,2072,-67,20,78,look_down
6455,1485,2046,14,-38,9,look_down
6460,1447,2087,-11,83,75,look_down
6465,1361,2105,-7,40,-92,look_down
6470,1334,2007,-117,32,-84,look_down
6475,1285,2088,-63,116,85,look_down
6480,1216,1972,107,-12,30,look_down
6485,1210,2023,-4,-23,81,look_down
6490,1079,2067,2,46,-124,look_down
6495,1067,2049,84,182,-19,look_down
6500,997,2080,89,-94,7,look_down
6505,1029,1958,-48,27,39,look_down
6510,1015,2134,-33,-51,5,look_down
6515,960,2070,-2,-70,53,look_down
6520,1023,2073,-93,88,143,look_down
6525,968,2009,-61,43,-182,look_down
6530,1058,2050,101,-20,-23,look_down
6535,980,2021,22,25,64,look_down
6540,974,2003,-106,-9,-42,look_down
6545,1054,2080,-80,-18,93,look_down
6550,1015,2011,155,22,30,look_down
6555,1026,2051,46,-16,-20,look_down
6560,947,2048,33,131,146,look_down
6565,988,2065,-80,-37,-37,look_down
6570,1000,2077,138,152,119,look_down
6575,945,2079,30,-54,32,look_down
6580,999,2100,159,-83,-87,look_down
6585,1039,2040,-86,-23,89,look_down
6590,1061,2042,21,18,106,look_down
6595,1041,2035,-26,-40,30,look_down
6600,1024,2055,-65,94,-88,look_down
6605,998,2010,-8,65,-8,look_down
6610,1007,2110,-8,-8,-1,look_down
6615,970,2064,49,72,60,look_down
6620,992,2082,-31,-97,-40,look_down
6625,1006,2083,61,-35,-23,look_down
6630,997,2099,15,-79,-93,look_down
6635,985,2098,-7,-68,48,look_down
6640,955,2004,-66,-119,-198,look_down
6645,991,2115,82,83,93,look_down
6650,966,2099,-38,-13,0,look_down
6655,975,2048,161,30,-119,look_down
6660,1024,2072,-42,16,52,look_down
6665,985,2067,43,115,-54,look_down
6670,943,2085,60,-69,42,look_down
6675,1011,2074,15,51,-7,look_down
6680,958,2047,-106,-85,-26,look_down
6685,1012,2089,-90,38,77,look_down
6690,987,1987,11,209,-74,look_down
6695,1065,1995,-65,118,2,look_down
6700,980,2083,-114,95,-93,look_down
6705,1022,2058,-59,-52,126,look_down
6710,994,2004,-160,-19,-12,look_down
6715,978,1996,-113,48,35,look_down
6720,1023,2094,40,-172,45,look_down
6725,1009,2062,80,95,-42,look_down
6730,995,2068,45,4,47,look_down
6735,1005,2109,34,0,61,look_down
6740,1017,2060,-30,154,78,look_down
6745,1000,2058,122,-52,-28,look_down
6750,1013,2163,-14,1,-65,look_down
6755,979,2052,-81,-7,-69,look_down
6760,1003,2029,-13,51,-100,look_down
6765,998,2030,-58,-48,-181,look_down
6770,1006,2110,-16,21,114,look_down
6775,996,2087,80,-86,-37,look_down
6780,964,2021,103,-25,15,look_down
6785,987,2087,-99,-24,46,look_down
6790,968,2029,97,68,20,look_down
6795,940,2039,166,12,-16,look_down
6800,988,2010,9,-1,43,look_down
6805,980,2000,58,-49,-36,look_down
6810,1008,2038,-54,33,9,look_down
6815,1009,2081,-20,-37,19,look_down
6820,1004,2072,141,-67,64,look_down
6825,988,2103,-82,42,32,look_down
6830,994,2095,-150,9,-6,look_down
6835,1017,2064,-110,38,-36,look_down
6840,997,2052,-114,100,45,look_down
6845,992,2023,54,-70,-33,look_down
6850,987,2084,23,10,68,look_down
6855,957,1980,28,-61,-28,look_down
6860,973,2070,75,48,-20,look_down
6865,1039,2048,-15,3,-168,look_down
6870,946,2024,68,17,-141,look_down
6875,1003,2088,72,-9,16,look_down
6880,1005,1962,-8,-81,-34,look_down
6885,986,2004,-70,-38,-64,look_down
6890,1034,2047,147,86,1,look_down
6895,1011,2055,-47,88,-57,look_down
6900,1000,2062,10,0,32,look_down
6905,1027,2046,-177,62,23,look_down
6910,981,2064,24,4,-5,look_down
6915,1033,2045,148,60,-8,look_down
6920,1049,2066,105,12,14,look_down
6925,1003,2090,11,-35,-18,look_down
6930,964,2046,124,101,-157,look_down
6935,995,2003,-60,115,91,look_down
6940,1017,2036,112,69,161,look_down
6945,1002,2026,84,-38,153,look_down
6950,953,2005,31,-54,9,look_down
6955,996,1989,55,-94,-56,look_down
6960,987,2082,150,13,-116,look_down
6965,977,2055,-17,28,96,look_down
6970,1037,2010,-109,-22,34,look_down
6975,1041,1997,114,73,83,look_down
6980,1054,2022,134,-12,-27,look_down
6985,979,2052,-12,98,-40,look_down
6990,998,1996,-30,-106,-33,look_down
6995,998,2027,57,-33,106,look_down
7000,997,2050,-8,-44,-25,look_down
7005,987,2014,-6,107,11,look_down
